Year,YearWeeknum,YearMonth,Month,Time,TimeRow,IreCent,DenCent,FranCent,GerCent,NetCent,EUCent,UKCent,GBCent,UsHogCent,BrazCent,CanBar,FranBar,GerFeedBar,GerFeedWh,FranMill,GerWheat,GerRape,UsMaize,UsSoftRed,UsSoyabeans,GerKill,GBKill,IrishKill,NIKill,DenKill,NetKill,USKill,SowKillGer,SowKillIRE,SowKillGB,USDeadWeight_x,CAD,USD,EUR,AUD,CNY,DKK,GBP,Angola,Mexico,Canada,Chile,Philippines,Singapore,Australia,China,Hong Kong,Japan,Korea,Russia,Ukraine,United States,EUMarAvaiKg,USMarAvaiKg,CNMarAvaiKg,availEuro,availUS,availCN,RussiaEuro,EUMarAvaiKgO,USMarAvaiKgO,CNMarAvaiKgO,availEuroO,availUSO,availCNO,EUPricePKg,USPricePKg,CNPricePKg,AusKg,BrazilKg,Canadakg,EUKg,USKg,ReporterKg,AusEuro,BrazilEuro,CanadaEuro,EUEuro,USEuro,ReporterV,EUProdkg,EUProdhd,EUDead_Weightkg,USDeadWeight_y,USProdhd,USProdkg,EUavailRatio,USavailRatio,EUavailRatioO,USavailRatioO
2005,200513,200503,3,26/03/2005,534,131.95,125.79,135.0,146.11,127.13,139.32,147.42,,110.7,,,,,,,,,,,,,,,,,,1948700.0,,,,203.0,0.5379556875,0.655638652174,0.864446142857,0.514630666667,0.0792466636364,0.11612465,1.24908714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.79,19515.25,88.1766823382,91.8524459049,7770200.0,713711875.17,,,,
2005,200514,200504,4,02/04/2005,535,131.52,125.78,130.0,143.57,124.26,137.0,148.52,,106.66,,,,,,,,,,,,,,,,,,1965600.0,,,,203.0,0.534766555556,0.662067428571,0.856559333333,0.51148845,0.079993652381,0.114938166667,1.25437142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.42,19231.53,88.3663442274,91.8997399577,9839800.0,904275061.236,,,,
2005,200515,200504,4,09/04/2005,536,131.61,122.96,126.0,141.46,126.18,135.49,149.33,151.32,,,,,,,,,,,,,,,,,,,1986500.0,,,,202.0,0.534766555556,0.662067428571,0.856559333333,0.51148845,0.079993652381,0.114938166667,1.25437142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.42,19231.53,88.3663442274,91.8997399577,9839800.0,904275061.236,,,,
2005,200516,200504,4,16/04/2005,537,127.17,122.95,124.0,135.95,122.47,132.49,149.33,151.36,,,,,,,,,,,,,,,,,,,1990100.0,,,,203.0,0.534766555556,0.662067428571,0.856559333333,0.51148845,0.079993652381,0.114938166667,1.25437142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.42,19231.53,88.3663442274,91.8997399577,9839800.0,904275061.236,,,,
2005,200517,200504,4,23/04/2005,538,127.03,122.93,122.0,131.8,116.69,128.54,150.24,151.91,,,,,,,,,,,,,,,,,,,1969500.0,,,,203.0,0.534766555556,0.662067428571,0.856559333333,0.51148845,0.079993652381,0.114938166667,1.25437142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.42,19231.53,88.3663442274,91.8997399577,9839800.0,904275061.236,,,,
2005,200518,200504,4,30/04/2005,539,123.86,116.14,120.0,131.8,118.6,125.7,151.01,151.61,111.81,,,,,,,,,,,,,,,,,,1928100.0,,,,202.0,0.534766555556,0.662067428571,0.856559333333,0.51148845,0.079993652381,0.114938166667,1.25437142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.42,19231.53,88.3663442274,91.8997399577,9839800.0,904275061.236,,,,
2005,200519,200505,5,07/05/2005,540,124.09,116.19,118.0,141.41,125.25,128.78,150.35,,119.24,,,,,,,,,,,,,,,,,,1857800.0,,,,202.0,0.53191875,0.667900545455,0.847734363636,0.511689181818,0.0805585,0.113853210526,1.23986238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.0,19173.24,88.3001516697,91.509906443,7544500.0,690396489.159,,,,
2005,200520,200505,5,14/05/2005,541,124.29,116.22,126.0,143.63,129.07,131.42,150.0,149.82,,,,,,,,,,,,,,,,,,,1827000.0,,,,202.0,0.53191875,0.667900545455,0.847734363636,0.511689181818,0.0805585,0.113853210526,1.23986238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.0,19173.24,88.3001516697,91.509906443,7544500.0,690396489.159,,,,
2005,200521,200505,5,21/05/2005,542,124.17,116.19,132.0,143.63,130.75,133.99,148.75,149.21,123.02,,,,,,,,,,,,,,,,,,1918800.0,,,,202.0,0.53191875,0.667900545455,0.847734363636,0.511689181818,0.0805585,0.113853210526,1.23986238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.0,19173.24,88.3001516697,91.509906443,7544500.0,690396489.159,,,,
2005,200522,200505,5,28/05/2005,543,124.1,116.17,133.0,145.29,130.95,135.51,149.09,152.95,115.51,78.74,,,,,,,,,,,,,,,,,1940900.0,,,,201.0,0.53191875,0.667900545455,0.847734363636,0.511689181818,0.0805585,0.113853210526,1.23986238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.0,19173.24,88.3001516697,91.509906443,7544500.0,690396489.159,,,,
2005,200523,200506,6,04/06/2005,544,126.8,116.24,137.0,147.94,130.91,137.82,150.72,153.43,119.91,82.41,,,,,,,,,,,,,,,,,1653300.0,,,,202.0,0.550498941176,0.681498318182,0.829012909091,0.522385,0.0823877157895,0.111372809524,1.23951090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.55,18803.84,88.7877157006,90.9252007901,7356000.0,668845777.012,,,,
2005,200524,200506,6,11/06/2005,545,128.02,116.21,142.0,148.4,131.04,140.12,152.45,,116.48,88.91,,,,,,,,,,,,,,,,,1909500.0,,,,201.0,0.550498941176,0.681498318182,0.829012909091,0.522385,0.0823877157895,0.111372809524,1.23951090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.55,18803.84,88.7877157006,90.9252007901,7356000.0,668845777.012,,,,
2005,200525,200506,6,18/06/2005,546,127.28,119.03,147.0,151.63,132.97,143.11,153.4,154.93,115.12,88.13,,,,,,,,,,,,,,,,,1914500.0,,,,200.0,0.550498941176,0.681498318182,0.829012909091,0.522385,0.0823877157895,0.111372809524,1.23951090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.55,18803.84,88.7877157006,90.9252007901,7356000.0,668845777.012,,,,
2005,200526,200506,6,25/06/2005,547,131.34,118.97,148.0,155.9,135.17,146.0,154.94,155.53,120.7,89.6,,,,,,,,,,,,,,,,,1878700.0,,,,199.0,0.550498941176,0.681498318182,0.829012909091,0.522385,0.0823877157895,0.111372809524,1.23951090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.55,18803.84,88.7877157006,90.9252007901,7356000.0,668845777.012,,,,
2005,200527,200507,7,02/07/2005,548,131.65,122.95,145.0,178.84,139.83,147.7,153.7,,113.02,93.68,,,,,,,,,,,,,,,,,1879800.0,,,,198.0,0.563761066667,0.689803047619,0.830310666667,0.51885535,0.0838383833333,0.111325190476,1.20752571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.99,18122.77,86.6307965063,89.4406342007,9090700.0,813077973.328,,,,
2005,200528,200507,7,09/07/2005,549,133.29,125.71,144.0,148.96,133.07,145.17,152.36,149.32,116.64,98.32,,,,,,,,,,,,,,,,,1618700.0,,,,198.0,0.563761066667,0.689803047619,0.830310666667,0.51885535,0.0838383833333,0.111325190476,1.20752571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.99,18122.77,86.6307965063,89.4406342007,9090700.0,813077973.328,,,,
2005,200529,200507,7,16/07/2005,550,134.97,125.64,137.0,144.43,127.37,141.69,150.92,,117.09,97.14,,,,,,,,,,,,,,,,,1869400.0,,,,197.0,0.563761066667,0.689803047619,0.830310666667,0.51885535,0.0838383833333,0.111325190476,1.20752571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.99,18122.77,86.6307965063,89.4406342007,9090700.0,813077973.328,,,,
2005,200530,200507,7,23/07/2005,551,134.3,121.42,136.0,145.93,131.23,141.45,148.67,150.09,118.7,97.28,,,,,,,,,,,,,,,,,1868100.0,,,,197.0,0.563761066667,0.689803047619,0.830310666667,0.51885535,0.0838383833333,0.111325190476,1.20752571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.99,18122.77,86.6307965063,89.4406342007,9090700.0,813077973.328,,,,
2005,200531,200507,7,30/07/2005,552,134.8,121.43,137.0,147.31,131.23,142.28,148.78,149.78,120.58,98.09,,,,,,,,,,,,,,,,,1854700.0,,,,196.0,0.563761066667,0.689803047619,0.830310666667,0.51885535,0.0838383833333,0.111325190476,1.20752571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.99,18122.77,86.6307965063,89.4406342007,9090700.0,813077973.328,,,,
2005,200532,200508,8,06/08/2005,553,132.49,121.44,139.0,148.76,131.13,143.02,148.21,150.33,114.76,99.56,,,,,,,,,,,,,,,,,1828200.0,,,,196.0,0.566197736842,0.681709652174,0.837973043478,0.518904047619,0.0841442434783,0.112316904762,1.22247409091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.29,19682.73,86.1816424856,88.9050167831,7698500.0,684435271.705,,,,
2005,200533,200508,8,13/08/2005,554,132.21,121.42,142.0,151.07,131.04,143.99,148.03,151.62,116.48,99.53,,,,,,,,,,,,,,,,,1918300.0,,,,196.0,0.566197736842,0.681709652174,0.837973043478,0.518904047619,0.0841442434783,0.112316904762,1.22247409091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.29,19682.73,86.1816424856,88.9050167831,7698500.0,684435271.705,,,,
2005,200534,200508,8,20/08/2005,555,131.59,124.15,142.0,153.46,133.84,145.74,150.11,150.98,115.27,100.53,,,,,,,,,,,,,,,,,1974300.0,,,,196.0,0.566197736842,0.681709652174,0.837973043478,0.518904047619,0.0841442434783,0.112316904762,1.22247409091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.29,19682.73,86.1816424856,88.9050167831,7698500.0,684435271.705,,,,
2005,200535,200508,8,27/08/2005,556,133.39,126.99,146.0,155.39,137.87,148.08,149.62,149.91,121.27,101.53,,,,,,,,,,,,,,,,,1977700.0,,,,196.0,0.566197736842,0.681709652174,0.837973043478,0.518904047619,0.0841442434783,0.112316904762,1.22247409091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.29,19682.73,86.1816424856,88.9050167831,7698500.0,684435271.705,,,,
2005,200536,200509,9,03/09/2005,557,133.97,129.66,144.0,154.03,138.59,148.37,148.63,150.89,117.38,97.0,,,,,,,,,,,,,,,,,2010300.0,,,,196.0,0.57936805,0.6821445,0.835974681818,0.522015227273,0.084354347619,0.112084681818,1.23345272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.01,19433.15,87.3769821156,89.702711298,7970500.0,714975460.401,,,,
2005,200537,200509,9,10/09/2005,558,134.66,127.01,137.0,148.72,131.97,144.95,149.7,151.45,118.56,98.3,,,,,,,,,,,,,,,,,1839300.0,,,,198.0,0.57936805,0.6821445,0.835974681818,0.522015227273,0.084354347619,0.112084681818,1.23345272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.01,19433.15,87.3769821156,89.702711298,7970500.0,714975460.401,,,,
2005,200538,200509,9,17/09/2005,559,134.44,122.85,134.0,146.67,129.86,141.46,149.22,150.2,113.1,103.88,,,,,,,,,,,,,,,,,2024400.0,,,,198.0,0.57936805,0.6821445,0.835974681818,0.522015227273,0.084354347619,0.112084681818,1.23345272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.01,19433.15,87.3769821156,89.702711298,7970500.0,714975460.401,,,,
2005,200539,200509,9,24/09/2005,560,134.9,122.8,132.0,148.59,130.82,141.65,149.05,148.74,114.59,102.25,,,,,,,,,,,,,,,,,2096500.0,,,,199.0,0.57936805,0.6821445,0.835974681818,0.522015227273,0.084354347619,0.112084681818,1.23345272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.01,19433.15,87.3769821156,89.702711298,7970500.0,714975460.401,,,,
2005,200540,200510,10,01/10/2005,561,133.63,122.75,134.0,146.27,130.87,139.88,147.09,148.25,119.51,103.49,,,,,,,,,,,,,,,,,2080700.0,,,,199.0,0.587882055556,0.691853095238,0.831216428571,0.521341388889,0.08554092,0.11136255,1.22021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.59,19991.37,87.4172205307,90.8177801549,10624400.0,964884423.478,,,,
2005,200541,200510,10,08/10/2005,562,134.89,122.75,133.0,142.27,125.64,137.44,146.74,145.68,117.78,114.8,,,,,,,,,,,,,,,,,2079400.0,,,,199.0,0.587882055556,0.691853095238,0.831216428571,0.521341388889,0.08554092,0.11136255,1.22021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.59,19991.37,87.4172205307,90.8177801549,10624400.0,964884423.478,,,,
2005,200542,200510,10,15/10/2005,563,133.97,120.07,130.0,143.79,125.84,136.33,145.44,147.67,118.31,115.81,,,,,,,,,,,,,,,,,2120400.0,,,,201.0,0.587882055556,0.691853095238,0.831216428571,0.521341388889,0.08554092,0.11136255,1.22021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.59,19991.37,87.4172205307,90.8177801549,10624400.0,964884423.478,,,,
2005,200543,200510,10,22/10/2005,564,134.93,122.75,133.0,145.52,129.46,136.98,145.37,146.42,113.29,113.61,,,,,,,,,,,,,,,,,2191400.0,,,,201.0,0.587882055556,0.691853095238,0.831216428571,0.521341388889,0.08554092,0.11136255,1.22021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.59,19991.37,87.4172205307,90.8177801549,10624400.0,964884423.478,,,,
2005,200544,200510,10,29/10/2005,565,134.36,122.78,133.0,146.62,133.22,132.4,146.04,146.62,106.59,113.61,,,,,,,,,,,,,,,,,2152500.0,,,,201.0,0.587882055556,0.691853095238,0.831216428571,0.521341388889,0.08554092,0.11136255,1.22021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.59,19991.37,87.4172205307,90.8177801549,10624400.0,964884423.478,,,,
2005,200545,200511,11,05/11/2005,566,134.36,122.78,132.0,146.62,133.22,132.4,146.04,146.62,105.81,103.26,,,,,,,,,,,,,,,,,2140200.0,,,,203.0,0.593255285714,0.700710954545,0.825800272727,0.515244809524,0.086660715,0.110672619048,1.21588681818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.53,20879.57,87.431398252,92.0801959539,8268400.0,761355892.225,,,,
2005,200546,200511,11,12/11/2005,567,132.69,122.76,131.0,145.54,130.55,135.7,146.12,145.86,111.95,104.07,,,,,,,,,,,,,,,,,2107100.0,,,,203.0,0.593255285714,0.700710954545,0.825800272727,0.515244809524,0.086660715,0.110672619048,1.21588681818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.53,20879.57,87.431398252,92.0801959539,8268400.0,761355892.225,,,,
2005,200547,200511,11,19/11/2005,568,132.06,122.84,133.0,147.07,131.25,135.91,145.8,144.79,112.28,105.21,,,,,,,,,,,,,,,,,2140300.0,,,,203.0,0.593255285714,0.700710954545,0.825800272727,0.515244809524,0.086660715,0.110672619048,1.21588681818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.53,20879.57,87.431398252,92.0801959539,8268400.0,761355892.225,,,,
2005,200548,200511,11,26/11/2005,569,132.94,125.61,134.0,147.09,132.18,136.63,144.72,146.23,112.18,105.21,,,,,,,,,,,,,,,,,1880800.0,,,,203.0,0.593255285714,0.700710954545,0.825800272727,0.515244809524,0.086660715,0.110672619048,1.21588681818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.53,20879.57,87.431398252,92.0801959539,8268400.0,761355892.225,,,,
2005,200549,200512,12,03/12/2005,570,132.94,125.69,134.0,147.89,132.18,137.71,145.43,147.12,105.24,104.96,,,,,,,,,,,,,,,,,2169500.0,,,,204.0,0.6017958,0.698720909091,0.828386772727,0.519327105263,0.086524552381,0.11115495,1.219495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.05,21250.29,107.812646322,92.3530248537,10307100.0,951891862.469,,,,
2005,200550,200512,12,10/12/2005,571,133.39,122.95,134.0,150.87,132.31,138.72,146.26,146.51,111.83,107.33,,,,,,,,,,,,,,,,,2119800.0,,,,204.0,0.6017958,0.698720909091,0.828386772727,0.519327105263,0.086524552381,0.11115495,1.219495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.05,21250.29,107.812646322,92.3530248537,10307100.0,951891862.469,,,,
2005,200551,200512,12,17/12/2005,572,133.56,122.94,135.0,154.38,137.91,140.62,146.92,144.75,110.05,108.18,,,,,,,,,,,,,,,,,2165700.0,,,,204.0,0.6017958,0.698720909091,0.828386772727,0.519327105263,0.086524552381,0.11115495,1.219495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.05,21250.29,107.812646322,92.3530248537,10307100.0,951891862.469,,,,
2005,200552,200512,12,24/12/2005,573,133.02,122.84,132.0,153.19,137.87,140.59,146.09,144.94,110.03,107.96,,,,,,,,,,,,,,,,,2053800.0,,,,202.0,0.6017958,0.698720909091,0.828386772727,0.519327105263,0.086524552381,0.11115495,1.219495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.05,21250.29,107.812646322,92.3530248537,10307100.0,951891862.469,,,,
2006,200601,200512,12,31/12/2005,574,133.27,120.11,138.0,153.19,132.05,140.25,144.25,143.93,108.3,104.86,,,,,,,,,,,,,,,,,1798300.0,,,,204.0,0.6017958,0.698720909091,0.828386772727,0.519327105263,0.086524552381,0.11115495,1.219495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.05,21250.29,107.812646322,92.3530248537,10307100.0,951891862.469,,,,
2006,200602,200601,1,07/01/2006,575,132.41,120.09,138.0,138.93,124.41,136.47,143.65,145.54,105.25,101.76,,,,,,,,,,,,,,,,,1829600.0,,,,206.0,0.59669985,0.691121272727,0.836439045455,0.51789705,0.0855673611111,0.112104454545,1.21994047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.92,20608.66,88.5996469445,92.9761319844,8030000.0,746598339.835,,,,
2006,200603,200601,1,14/01/2006,576,129.61,115.96,135.0,138.93,124.41,134.6,142.75,143.33,102.88,98.66,,,,,,,,,,,,,,,,,2067400.0,,,,205.0,0.59669985,0.691121272727,0.836439045455,0.51789705,0.0855673611111,0.112104454545,1.21994047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.92,20608.66,88.5996469445,92.9761319844,8030000.0,746598339.835,,,,
2006,200604,200601,1,21/01/2006,577,130.77,113.25,129.0,142.2,125.24,135.41,143.14,144.11,95.16,97.06,,,,,,,,,,,,,,,,,2104100.0,,,,205.0,0.59669985,0.691121272727,0.836439045455,0.51789705,0.0855673611111,0.112104454545,1.21994047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.92,20608.66,88.5996469445,92.9761319844,8030000.0,746598339.835,,,,
2006,200605,200601,1,28/01/2006,578,129.59,115.91,132.0,146.09,125.24,138.23,142.85,145.01,99.84,85.47,,,,,,,,,,,,,,,,,2028900.0,,,,204.0,0.59669985,0.691121272727,0.836439045455,0.51789705,0.0855673611111,0.112104454545,1.21994047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.92,20608.66,88.5996469445,92.9761319844,8030000.0,746598339.835,,,,
2006,200606,200602,2,04/02/2006,579,129.79,118.7,134.0,145.87,121.72,139.3,143.58,143.44,98.32,87.51,,,,,,,,,,,,,,,,,2036900.0,,,,204.0,0.6064619375,0.69657145,0.83157935,0.516188052632,0.0865977357143,0.111393666667,1.217694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.16,18706.21,88.0541809378,92.4210265258,8010300.0,740320148.78,,,,
2006,200607,200602,2,11/02/2006,580,129.21,118.7,134.0,142.14,121.94,138.36,143.24,143.53,98.18,81.4,,,,,,,,,,,,,,,,,2020200.0,,,,204.0,0.6064619375,0.69657145,0.83157935,0.516188052632,0.0865977357143,0.111393666667,1.217694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.16,18706.21,88.0541809378,92.4210265258,8010300.0,740320148.78,,,,
2006,200608,200602,2,18/02/2006,581,129.51,118.7,133.0,142.96,126.65,138.79,143.13,144.08,106.47,83.7,,,,,,,,,,,,,,,,,1991400.0,,,,203.0,0.6064619375,0.69657145,0.83157935,0.516188052632,0.0865977357143,0.111393666667,1.217694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.16,18706.21,88.0541809378,92.4210265258,8010300.0,740320148.78,,,,
2006,200609,200602,2,25/02/2006,582,130.53,116.31,136.0,143.29,126.69,138.5,143.56,144.73,111.92,87.17,,,,,,,,,,,,,,,,,1961800.0,,,,204.0,0.6064619375,0.69657145,0.83157935,0.516188052632,0.0865977357143,0.111393666667,1.217694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.16,18706.21,88.0541809378,92.4210265258,8010300.0,740320148.78,,,,
2006,200610,200603,3,04/03/2006,583,131.51,118.74,140.0,144.46,128.6,139.3,142.83,142.62,111.27,94.33,,,,,,,,,,,,,,,,,1982900.0,,,,204.0,0.598620052632,0.694910391304,0.835265043478,0.50572473913,0.0864849,0.111948217391,1.21151956522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.66,20808.93,88.2630678271,92.422463556,7960500.0,735729021.138,,,,
2006,200611,200603,3,11/03/2006,584,130.31,118.72,143.0,147.21,132.34,140.27,142.17,142.6,110.31,95.38,,,,,,,,,,,,,,,,,2009300.0,,,,204.0,0.598620052632,0.694910391304,0.835265043478,0.50572473913,0.0864849,0.111948217391,1.21151956522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.66,20808.93,88.2630678271,92.422463556,7960500.0,735729021.138,,,,
2006,200612,200603,3,18/03/2006,585,131.85,121.43,145.0,150.5,132.34,141.79,141.06,141.95,104.79,89.5,,,,,,,,,,,,,,,,,2014500.0,,,,204.0,0.598620052632,0.694910391304,0.835265043478,0.50572473913,0.0864849,0.111948217391,1.21151956522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.66,20808.93,88.2630678271,92.422463556,7960500.0,735729021.138,,,,
2006,200613,200603,3,25/03/2006,586,131.79,124.1,145.0,152.78,137.88,143.72,140.24,140.95,106.3,83.46,,,,,,,,,,,,,,,,,1953800.0,,,,203.0,0.598620052632,0.694910391304,0.835265043478,0.50572473913,0.0864849,0.111948217391,1.21151956522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.66,20808.93,88.2630678271,92.422463556,7960500.0,735729021.138,,,,
2006,200614,200604,4,01/04/2006,587,134.78,124.1,145.0,153.45,140.69,144.03,140.52,139.22,100.83,79.62,,,,,,,,,,,,,,,,,1983500.0,,,,204.0,0.602802777778,0.6890954,0.845229555556,0.506473352941,0.085969065,0.113324941176,1.21681842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.78,18466.44,87.8230996337,92.5337929783,9840400.0,910569536.424,,,,
2006,200615,200604,4,08/04/2006,588,134.54,126.9,143.0,152.62,138.0,142.87,139.87,140.0,98.56,71.52,,,,,,,,,,,,,,,,,2012200.0,,,,204.0,0.602802777778,0.6890954,0.845229555556,0.506473352941,0.085969065,0.113324941176,1.21681842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.78,18466.44,87.8230996337,92.5337929783,9840400.0,910569536.424,,,,
2006,200616,200604,4,15/04/2006,589,135.23,126.9,137.0,153.03,134.05,141.84,141.31,140.0,96.46,73.92,,,,,,,,,,,,,,,,,1936100.0,,,,204.0,0.602802777778,0.6890954,0.845229555556,0.506473352941,0.085969065,0.113324941176,1.21681842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.78,18466.44,87.8230996337,92.5337929783,9840400.0,910569536.424,,,,
2006,200617,200604,4,22/04/2006,590,135.23,126.93,134.0,149.32,132.02,140.8,141.4,140.83,93.98,76.32,,,,,,,,,,,,,,,,,1929100.0,,,,204.0,0.602802777778,0.6890954,0.845229555556,0.506473352941,0.085969065,0.113324941176,1.21681842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.78,18466.44,87.8230996337,92.5337929783,9840400.0,910569536.424,,,,
2006,200618,200604,4,29/04/2006,591,135.23,126.93,134.0,149.32,132.02,140.8,141.4,140.83,104.46,79.11,,,,,,,,,,,,,,,,,1979500.0,,,,204.0,0.602802777778,0.6890954,0.845229555556,0.506473352941,0.085969065,0.113324941176,1.21681842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.78,18466.44,87.8230996337,92.5337929783,9840400.0,910569536.424,,,,
2006,200619,200605,5,06/05/2006,592,135.97,126.98,133.0,148.92,133.0,140.79,142.28,143.56,107.72,81.24,,,,,,,,,,,,,,,,,1825000.0,,,,203.0,0.605306380952,0.671700652174,0.857391545455,0.512485181818,0.0836237705882,0.114957380952,1.25532545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.59,20858.0,88.2438392943,92.0810619027,7647700.0,704208337.113,,,,
2006,200620,200605,5,13/05/2006,593,136.16,127.0,132.0,149.55,133.07,140.83,144.24,145.43,107.72,80.67,,,,,,,,,,,,,,,,,1940300.0,,,,204.0,0.605306380952,0.671700652174,0.857391545455,0.512485181818,0.0836237705882,0.114957380952,1.25532545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.59,20858.0,88.2438392943,92.0810619027,7647700.0,704208337.113,,,,
2006,200621,200605,5,20/05/2006,594,136.16,127.0,132.0,149.55,133.07,140.83,144.24,145.43,109.21,78.09,,,,,,,,,,,,,,,,,1956700.0,,,,203.0,0.605306380952,0.671700652174,0.857391545455,0.512485181818,0.0836237705882,0.114957380952,1.25532545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.59,20858.0,88.2438392943,92.0810619027,7647700.0,704208337.113,,,,
